Week,ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDV,IEFA,IGF,IOO,IXC,IXG,IXJ,IXP,IXUS,JXI,KXI,LIT,MOO,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WOOD
2014-30,-0.02647325,-0.02477034,-0.02543353,-0.0390625,-0.02466504,-0.02111246,-0.02162262,-0.0207043,-0.02446551,-0.02575423,-0.02582795,-0.02897851,-0.02678869,-0.0171875,-0.02683147,-0.02549689,-0.00411353,-0.03699674,-0.02224919,-0.03242321,-0.02943425,-0.03135028,-0.03293413,-0.03248863,-0.0348944,-0.02730137,-0.02123216,-0.03039799,-0.0266472,-0.03592357,-0.02966102,-0.03973193,-0.02609704,-0.01426271,-0.01642336,-0.02529985,-0.03750297,-0.0266103,-0.02829077,-0.02174363,-0.0326907,-0.08748624,-0.02217212,-0.02138603,-0.01774786,-0.01250223,-0.03752759,-0.02674067,-0.02050694,-0.031,-0.02422145,-0.02928602,-0.01952278,-0.02300538,-0.00263447,-0.02573782,-0.06573276,-0.02556131,-0.0643583,-0.02432067,-0.02454153,-0.02559653,-0.03107955,-0.02533,-0.02605459,-0.04021559
2014-29,0.00327929,0.00115207,0.00583022,-0.00516034,0.00583359,0.00900901,0.00613611,0.00551994,0.00398936,0.00667326,0.00587372,0.01148583,0.00468149,-0.00017367,0.00347695,0.00646465,0.00875,0.00573144,0.01002455,0.00775862,-0.00306866,-0.02823071,0.00324826,0.00919037,0.00678593,0.00706464,0.00560617,0.00726469,0.00477239,0.00333504,0.00340329,0.00770899,0.00918866,0.0032355,0.00682405,0.00528501,-0.00382226,-0.00616979,0.00831683,0.0,0.00814249,-0.01256321,0.00644917,0.02377622,0.00183711,-0.003019,0.00220264,0.00763359,-0.00670801,0.00839772,0.00452489,0.00493668,0.00326797,-0.01539589,-0.03104401,0.00552486,-0.01515957,0.00486533,-0.00190404,0.00209801,0.00569723,0.00546687,0.00683584,0.00411965,0.00562734,0.00396743
2014-28,0.00036357,0.00098668,-0.00023234,-0.00110092,0.00214592,0.00163532,-0.00073937,-0.00212691,-0.00176445,0.00073983,-0.0006267,-0.00194553,-0.00133089,0.00277923,-0.00165017,0.00020133,0.00968829,-0.00725611,0.00204165,0.00086133,0.01280062,0.00817844,0.00723623,0.00153206,0.001853,-0.002106,0.00174825,-0.00376648,-0.00146145,0.00594008,0.00141603,-0.00240038,0.00058491,-0.00639708,0.00665434,-0.00018843,0.00626053,-0.00416259,0.01953748,-0.00164779,0.00407747,0.02619003,-0.00340136,0.01999437,0.00061087,-0.00317516,0.0,0.00025355,-0.00276939,-0.003002,0.00069469,-0.00128123,0.00163577,-0.00122971,-0.00467488,0.00034423,-0.01471748,-0.000867,0.01932367,0.00450586,-0.00080994,0.0,-0.00123865,-0.00071441,-0.0008316,-0.00062215
2014-27,-0.01031674,0.00016515,-0.01316093,-0.01310521,-0.01339422,-0.01819652,-0.01848801,-0.01475237,-0.01551573,-0.01539213,-0.01470588,-0.01255432,-0.01761607,-0.00625434,-0.01709783,-0.01574646,0.00423908,-0.02581665,-0.01931978,-0.01320835,0.04912837,0.08333333,0.00116986,-0.00935596,-0.01043905,-0.01526718,-0.00628931,-0.01799007,-0.01771191,-0.00438031,-0.01099831,-0.01312649,-0.01432998,-0.00639123,0.00093353,-0.01328096,-0.00524809,-0.0024558,-0.01586672,-0.02043294,-0.00946746,0.1426865,-0.01386287,-0.00393701,-0.007922,-0.00635481,-0.03229279,-0.01804511,-0.01038798,-0.02133946,-0.01582387,-0.02207273,-0.00544959,0.03813769,-0.00319625,-0.01602455,-0.02372357,-0.01709986,-0.02094862,-0.0098699,-0.01684042,-0.01472818,-0.01862595,-0.00996087,-0.0136251,-0.01113632
2014-26,0.01462256,0.00729564,0.01442531,0.00616836,0.01440834,0.01877551,0.00992465,0.01399717,0.01294711,0.01203044,0.01269511,0.0067731,0.01240284,0.0090798,0.0131461,0.01178821,0.01029601,0.01473297,0.01454252,0.00382328,0.00156006,0.01499746,-0.00046189,0.01736264,0.01649035,0.01399091,0.01086195,0.00994716,0.01325586,-0.00153335,0.01250711,0.00355956,0.0160125,0.0189158,0.00863201,0.01393597,-0.01498829,0.0111276,0.03383004,0.00956451,0.02105804,0.00345494,0.01241535,0.02683983,0.00918555,0.01367673,0.01300108,0.01179423,0.01666036,0.01482702,0.01173628,0.01395349,0.00434783,0.01484047,0.02916213,0.01266256,0.00299775,0.01049553,0.02912621,0.01597829,0.01180891,0.01441048,0.01392872,0.01379681,0.01393221,0.00348361
2014-25,-0.00146119,0.00249917,-0.00209011,-0.00648415,-0.0039804,-0.00687146,0.0,0.00017771,-0.00719268,-0.00463189,-0.00372671,0.0019305,-0.00526922,0.0022791,-0.00402444,-0.00536459,0.0064433,-0.01041395,0.00263531,0.0012728,-0.01099764,-0.03453569,0.00489625,-0.00826626,-0.00741427,-0.00035261,0.00315789,-0.00123877,-0.00542594,0.00956814,-0.00621469,-0.01267011,-0.006779,0.00579777,0.00450958,-0.00282273,0.00828402,-0.00639764,0.01174089,-0.00887455,-0.00632371,-0.03886418,0.0,0.00820152,0.00307125,0.00893336,-0.00216685,-0.0045045,0.00584498,0.00066269,-0.00378918,-0.00318134,0.00163399,-0.00571997,-0.00131349,-0.00205269,0.00352201,-0.00618344,-0.00122699,-0.00240819,-0.00348152,-0.00196335,0.00279099,0.00017937,-0.00166251,0.0002058
2014-24,0.01163005,0.01123972,0.01007734,0.01202186,0.01021356,0.01099796,0.00722356,0.00858216,0.00723367,0.0076055,0.00812162,0.01147741,0.01162791,0.00862524,0.01264299,0.01082164,-0.00852515,0.0083682,0.01327343,0.01072501,0.07659208,0.06609275,0.0120113,0.01854749,0.01937738,0.01464809,0.00529101,0.00780518,0.01113139,0.01121544,0.00940707,0.01846966,0.00682927,0.01715226,0.00225268,0.01063022,0.01852297,0.01265195,0.00319234,0.01460304,0.018185,0.23819265,0.01033691,0.0203167,0.00494743,0.02465753,0.00764192,0.01114771,0.00729834,0.01408923,0.01077886,0.01242768,0.00989011,0.08051663,0.00614709,-0.00610376,0.04713542,0.01160776,-0.01523046,0.01401584,0.01025364,0.00900703,0.00788709,0.01104472,0.00984293,0.00643688
2014-23,-0.00587048,-0.00351229,-0.00419776,-0.00686664,-0.00554358,-0.00766438,-0.0115448,-0.01250881,-0.00523332,-0.00537109,-0.00600663,-0.0036523,-0.00611065,0.00123522,-0.00761649,-0.00458899,-0.01093816,-0.01621204,-0.01405622,-0.00640752,0.06907594,0.13368324,-0.00968351,-0.00112057,0.00415734,-0.00249465,-0.00386372,-0.00713178,-0.00706906,-0.00419507,-0.00454675,0.02014742,-0.00983607,-0.00070655,-0.00577496,-0.00377572,-0.0055395,-0.00569589,0.00160064,-0.01421608,-0.01197085,0.21662577,-0.008,-0.01495601,0.00310752,0.00128417,-0.00327154,-0.00730111,-0.01332995,-0.00697211,-0.00484932,-0.01183682,-0.00328048,0.08797127,0.02069741,-0.00304054,0.04661487,-0.00345423,0.01866883,-0.01308467,-0.0064395,-0.00371829,-0.0040202,-0.00557855,-0.00333611,-0.02052545
2014-22,0.01207729,0.0074099,0.01203682,0.01400147,0.00933416,0.00609508,0.00814513,0.00852575,0.00748239,0.01161928,0.00899205,0.01360713,0.00949367,0.00424854,0.0081203,0.01129032,0.00510638,0.01750719,0.01158537,0.00993092,0.01574074,0.04636188,0.01051123,0.00837104,0.00772698,0.01045422,0.00708717,0.00908521,0.0091391,0.00951374,0.0094583,0.01472056,0.0189088,0.00258884,0.00187126,0.01164789,0.0075006,0.00223325,0.01887567,0.00508544,0.0092706,0.04879459,0.00884275,0.01512904,0.00878294,-0.00346715,0.02908277,0.00863821,0.00754958,0.01548822,0.01049318,0.01391267,0.01672241,0.04324829,0.02495956,0.00987738,-0.02240437,0.01133589,-0.04812207,0.01684275,0.01028695,0.01040053,0.01284729,0.01240423,0.01096815,0.01488782
2014-21,0.00373622,0.00338409,0.00023646,0.00222552,-0.00124688,0.00491803,0.00975793,0.00970874,-0.00110302,0.00098888,0.00294118,0.0044765,0.00284566,0.00480171,0.00453858,0.00141614,0.00985855,0.00209534,0.00700886,0.00563991,0.00414365,0.02651148,0.00120279,-0.00631484,-0.00128866,0.00656216,0.00497159,0.00283019,0.00275735,0.01016043,0.00460299,0.00049938,0.0011853,0.0028342,0.00660876,0.00268456,0.01077903,0.00699126,0.00745342,0.00366972,-0.01010629,0.00173686,0.007393,-0.02652288,-0.00062775,0.00201798,0.00673401,0.00537497,0.00542285,0.00542741,0.00210526,0.00758232,0.00673779,-0.01126332,0.0042007,0.00342349,0.00081945,0.00826446,0.01422925,0.00940197,0.00353741,0.00066637,0.00685726,0.00201872,0.00042391,-0.00062946
2014-20,0.00642358,0.0052766,0.00548664,0.01093514,0.00597109,0.01125469,0.00874026,0.00989011,0.00244716,0.0,0.00360475,0.00250125,0.00542373,-0.00178031,0.00598435,0.0040858,-0.00212947,0.0058745,0.01756986,0.00350723,-0.00440723,-0.0033732,0.00316533,0.00180261,0.00160462,0.01002227,0.0,0.00350095,0.00634092,0.00759219,0.00231548,0.00074981,0.0082495,0.00645315,-0.00507137,0.00677638,0.00620655,-0.00099751,0.0168563,-0.00326131,0.00315568,-0.01180593,0.01187648,0.00732279,0.00504096,0.01375209,0.01490826,0.00725389,0.01371308,0.01177693,0.00603265,0.01085993,0.00395928,-0.01304348,0.0122185,0.00762829,0.07415066,0.0023144,-0.02254428,0.01145098,0.00606061,0.00628084,0.00998926,0.00836587,0.00642398,0.00660418
2014-19,-0.00339367,0.0030722,0.00214797,-0.01121915,0.00157134,-0.00289615,-0.01089816,-0.0147482,0.00377862,-0.00395746,-0.0021097,-0.00570861,-0.00269906,0.00645508,-0.00153069,-0.00365556,0.00645439,-0.01553858,-0.015202,-0.00564481,-0.0211298,-0.00969403,-0.00121566,-0.00337003,-0.00415734,-0.01495259,0.00249199,-0.00976071,-0.00573755,-0.0016225,-0.00574713,-0.00772875,-0.01271355,0.00191663,0.00225989,-0.00115964,-0.00222058,0.00324351,-0.00549915,0.00327667,-0.00765217,-0.06392743,-0.00823852,-0.0029163,-0.00188679,0.00092713,-0.02257336,-0.00566281,-0.01101495,-0.02434077,-0.00282785,-0.02376837,-0.00282008,-0.0132108,-0.01757302,-0.0024188,-0.06262122,-0.00654057,-0.0028,-0.01162791,-0.00274273,0.00067265,-0.0173014,-0.00555247,-0.00149573,-0.01770658
2014-18,-0.00038008,0.00171497,0.0,-0.00340265,0.00190235,0.00166875,-0.00169747,-0.00808625,0.00381337,0.00425,0.00191734,0.00579053,-0.00186441,0.00343456,-0.00475023,0.00122775,0.00216076,-0.00423617,-0.00459578,-0.00261666,-0.02789518,-0.05362319,-0.00171233,0.00250227,0.00097245,-0.00909422,0.00143678,0.00063412,-0.00223131,-0.00325115,-0.0005787,-0.0015015,-0.00140309,-0.00600673,0.0083539,-0.00194628,-0.00123092,0.00936946,-0.02212944,-0.00349148,-0.00246609,-0.08390674,-0.00742768,0.00595061,0.00766773,-0.01794872,-0.01015801,0.0002594,-0.00789474,-0.00608725,-0.00177683,-0.00519031,0.00113701,-0.03624614,0.00436469,-0.002772,-0.0635917,-0.00265064,-0.05802708,0.0003108,-0.0019305,0.00067843,-0.00612331,-0.00149142,0.0,0.00557461
2014-17,0.00881902,0.01127689,0.00994904,0.01181853,0.01217558,0.00671704,0.00818892,0.00360685,0.00813743,0.01163085,0.00752041,0.00683891,0.01165182,0.0126258,0.0094398,0.0117988,0.01137856,0.010155,0.02201524,0.01195219,0.01376344,0.01307578,0.00640394,0.01361329,0.01545036,0.00843418,0.01124819,0.01188946,0.01165414,0.0168788,0.00640466,0.01424574,0.01354904,0.00825844,0.02159953,0.01159136,-0.00368913,-0.00378406,0.01097509,0.00638386,0.01284338,0.036695,0.00828402,0.00447895,0.01229773,0.00498431,0.00338983,0.01230044,0.01223079,0.01440823,0.01149013,0.01202975,0.00745841,0.01619778,0.0026751,0.01191728,0.01402255,0.0117668,-0.01093514,0.01507697,0.01170242,0.01164649,0.01683827,0.01093308,0.01044386,0.01241289
2014-16,-0.00592508,-0.00381084,-0.00629083,-0.00980023,-0.00544174,-0.00419815,-0.00229446,-0.00251527,-0.00544341,-0.00329615,-0.00623388,-0.00101729,-0.0032551,0.00518039,-0.00417246,-0.00331744,-0.00915432,-0.00400855,-0.00589102,0.00267977,0.04036858,0.07462226,0.0,-0.00483537,-0.0016372,0.0,-0.00072966,-0.00129032,-0.00263059,-0.00497925,-0.00292056,-0.0020403,-0.00161616,0.00270204,-0.01412539,-0.00548804,0.00372208,0.00025543,-0.01872202,-0.00165051,-0.00035474,0.12668504,-0.00039494,0.00536513,-0.00517464,0.01081799,-0.00112108,-0.00574563,-0.00906225,0.00034329,-0.00287356,-0.00261894,-0.00172612,0.02376181,-0.02089765,-0.00455023,0.0286719,0.00304878,-0.03673898,0.00236146,-0.00361915,-0.00614754,-0.002557,-0.00564016,-0.00758068,-0.00173762
2014-15,0.01516919,0.01049685,0.01126071,0.01845444,0.01363194,0.01364606,0.01223063,0.01734526,0.01124369,0.01519835,0.01065913,0.01261586,0.01338665,0.00934056,0.01252937,0.01262892,0.01721854,0.01329354,0.01583565,0.01359927,-0.03872054,-0.06329849,0.0149738,0.01025641,0.01160093,0.01637514,0.01251841,0.01441678,0.01297958,0.01119821,0.01455301,0.02441586,0.01656103,0.01636867,0.01373357,0.01269841,0.01026797,0.01371636,0.01827243,0.01549738,0.00643432,-0.11391452,0.01854091,0.00206125,0.00912647,0.02436609,0.01828571,0.01005557,0.01633856,0.01816911,0.01164483,0.01891411,0.0146028,-0.05229111,0.01700267,0.01350391,0.02189781,0.01088534,-0.00142399,0.01511055,0.01213661,0.01082201,0.01699686,0.01451767,0.00920447,0.0163753
2014-14,-0.01218569,-0.00158117,-0.00635231,-0.01061813,-0.00614489,-0.01897933,-0.01093211,-0.01149838,-0.00367901,0.0,-0.00369485,0.00623377,-0.01157767,-0.00168476,-0.01413922,-0.00881427,0.01481814,-0.01420531,-0.02504696,0.00182066,-0.0017014,-0.00351597,0.00099875,-0.00538012,-0.00332668,-0.01101322,0.00518519,0.00394737,-0.01324002,-0.00111919,-0.00830368,0.00106355,-0.02290076,-0.02566,-0.01034954,-0.00691153,-0.00352467,0.00156454,-0.01392301,-0.00461313,-0.00519527,-0.01118291,-0.02052092,0.00568522,0.00131492,-0.01909215,-0.00111483,-0.00975224,-0.01811211,-0.01845523,-0.00942029,-0.01913043,0.00176056,-0.00463215,-0.01875451,-0.00776288,-0.03745318,-0.01008282,-0.00070897,0.00159949,-0.01067116,-0.00620404,-0.00811619,-0.01101614,-0.00655881,-0.03973651
2014-13,0.00019209,-0.00226441,0.00244439,-0.00263653,0.00323415,0.00673401,0.00287411,0.00179211,-0.00114784,-0.00025707,0.0,0.00339071,0.00224099,-0.00594354,0.0020127,0.00230463,0.00720721,0.00563758,0.00480067,-0.00543725,0.02753497,0.03529063,0.00450113,0.00327256,0.00099502,0.00182749,0.00110947,-0.00327869,0.0005654,0.00027949,-0.00029464,0.01118211,0.00621367,-0.01207146,0.00136426,0.00335703,-0.0090203,-0.0039093,-0.00922583,-0.0107084,0.0051962,0.08280694,0.00314095,0.01840121,-0.0019595,-0.01159475,-0.00220022,0.00712965,0.0007836,0.00786594,0.00108421,0.00086674,-0.00234329,0.00795174,-0.01251476,0.00317125,-0.00629564,0.00485437,0.01326982,-0.01268201,0.00280269,0.00229568,0.00933176,-0.00207078,0.00371747,0.00295608
2014-12,0.01412873,0.01261549,0.02522068,0.00458716,0.02601734,0.02076125,0.01879773,0.01892687,0.0229206,0.02215774,0.02570407,0.0245283,0.02340841,0.02265804,0.02083665,0.02416918,0.03700234,0.02599558,0.02023246,0.02094972,-0.00932994,0.00288934,0.01478084,0.02238806,0.02250256,0.01982791,0.02631579,0.02189289,0.02348602,0.02033801,0.01660628,0.02824239,0.0046805,0.006141,0.00651144,0.02318015,0.01819114,0.0176,-0.00121753,0.01839323,0.01648956,-0.04135314,0.01686747,0.04040404,0.01812081,0.00504071,0.00671892,0.01868906,0.00290314,0.0206655,0.02344622,0.01865837,0.01862981,0.00683247,0.00216659,0.02206148,-0.02729956,0.02173913,-0.01219925,0.00239808,0.02484113,0.02561062,0.01923077,0.0109426,0.02319297,0.00970874
2014-11,-0.00273651,-0.00690143,-0.00852344,-0.00721884,-0.00664231,-0.00344976,-0.01458293,-0.01400255,-0.01012003,-0.00762155,-0.00754549,-0.00885193,-0.01177091,-0.00872038,-0.01200063,-0.01047456,-0.013078,-0.00385781,-0.01430707,-0.01015697,-0.0477474,-0.06407669,-0.00380807,-0.00432173,-0.00643196,-0.01621223,-0.00680787,-0.01791045,-0.01153181,-0.00939368,0.00181214,0.00468449,0.00388707,-0.00748973,0.00138751,-0.00869565,-0.00866684,-0.00293177,-0.01178782,-0.0035797,-0.0043692,-0.14527435,-0.01434835,0.00632711,-0.00334672,-0.0152859,-0.00666667,-0.00567414,-0.00859487,-0.01380739,-0.01070506,-0.01621385,-0.00537956,-0.04017857,0.0170815,-0.00897666,-0.03115484,-0.01167031,-0.03437095,0.00721848,-0.01172434,-0.00895593,-0.02159665,-0.00210567,-0.00828853,-0.01022582
2014-10,-0.02391975,-0.00880592,-0.02666008,-0.02169035,-0.02646194,-0.03493266,-0.02924312,-0.02967465,-0.02617558,-0.02231448,-0.02682661,-0.02674788,-0.03152998,-0.02233805,-0.03397159,-0.02981314,-0.01671309,-0.03254679,-0.03742982,-0.01970669,0.06793802,0.07840083,-0.00281258,-0.02016607,-0.01577181,-0.0264397,-0.01838649,-0.02462246,-0.03239782,-0.00258621,-0.02440476,-0.02009777,-0.02718486,-0.02262982,-0.01790634,-0.02748456,0.00699844,-0.01711878,-0.04925544,-0.02547111,-0.02209052,0.2062263,-0.02358491,-0.0278125,-0.01912929,-0.01629519,-0.03159041,-0.03172086,-0.02562132,-0.02118934,-0.02895404,-0.03216813,-0.00895522,0.05285896,-0.01792636,-0.02888341,-0.05096419,-0.02514368,-0.02619808,-0.02165725,-0.03112731,-0.02664504,-0.02084219,-0.02060881,-0.02475138,-0.03181818
2014-09,0.01900098,0.01369376,0.02153769,0.02792655,0.0212272,0.02006832,0.02735978,0.0314396,0.02120641,0.02108037,0.02241456,0.02484472,0.02384292,0.01758699,0.02567333,0.02131742,0.01360225,0.03117172,0.02573373,0.02389878,-0.00470773,0.01306018,0.01845594,0.01071939,0.01383266,0.02853966,0.01520334,0.03247632,0.02398312,0.02099738,0.01873678,0.00712134,0.03086164,0.01110307,0.01671642,0.02203801,0.00940439,0.01659973,-0.00615148,0.02636615,0.0127629,-0.01570495,0.02772198,0.01356768,0.01131071,0.00791109,0.02113459,0.02508767,0.01988304,0.02930914,0.02131569,0.02962475,0.01691843,-0.00349476,0.02508071,0.02257255,0.09285888,0.02337473,0.04,0.02133758,0.02366695,0.02141176,0.02383016,0.01898734,0.0212909,0.0117988
2014-08,0.00348972,0.00621228,-0.00147203,0.01963804,0.0,-0.00541216,0.00153462,0.00216646,-0.00230362,-0.00773196,0.00108885,-0.0008,-0.00068599,0.00167504,0.00200524,-0.00312175,-0.01237964,-0.00027005,0.00607839,-0.00230309,-0.0309119,-0.05570552,0.0002578,-0.00679475,-0.00400668,0.00510576,0.00112867,0.00133067,0.00056327,-0.00086806,0.00298151,0.00108725,-0.0060889,0.00597657,-0.00644405,0.00099226,-0.00411311,0.00640342,0.08582408,0.01158053,-0.00248403,-0.08827229,0.00276243,-0.00648012,0.00463576,0.0116915,0.00770925,-0.00132135,0.01085692,0.00620262,-0.00036088,0.00734659,0.00421179,-0.04893769,0.00371471,0.00175932,0.04172876,-0.00035797,0.11873638,0.00141621,0.00027941,0.00069252,0.00741377,0.0039886,0.00065963,0.00163399
2014-07,-0.00097523,0.00195904,-0.00074166,0.00859039,-0.00065531,0.00252738,0.00136081,0.0023701,0.00256171,0.00418519,0.00242024,0.0,-0.00138193,0.00282114,-0.00186596,0.00105064,0.00324977,-0.00054392,0.00169241,0.00373832,0.00273011,-0.01309612,0.00103226,0.00376382,0.00436388,-0.00330033,-0.00189251,0.00439041,0.00018947,0.00290951,0.0003003,0.00469873,-0.00953734,0.00289855,0.0090999,0.00019992,0.00995546,0.00161551,0.000858,0.00647808,-0.00070922,0.00214878,0.00239234,-0.00992991,0.0,0.01150748,-0.00333333,0.0,-0.00336962,0.00104167,-0.00072674,0.00021825,0.0042605,0.00190976,-0.00099552,0.00070947,-0.01068702,-0.00162572,-0.02841727,0.00318827,-0.00168776,-0.00139373,0.0027112,-0.00076394,0.00044287,0.00452675
2014-06,0.02365203,0.02066191,0.02862986,0.02763316,0.02670723,0.01948896,0.03016895,0.0243811,0.03112934,0.03510204,0.0314781,0.03713009,0.02445555,0.02274495,0.02014388,0.02812909,0.02488038,0.03181306,0.02133217,0.02987952,0.06683375,0.10215054,0.03213712,0.03173053,0.02838352,0.02575758,0.0269426,0.0267454,0.02364667,0.02844311,0.02502317,0.03471027,0.0229837,0.02729094,0.01429147,0.02594728,0.02965759,0.01391162,0.02453988,0.00216779,0.03523335,0.19737039,0.02244898,0.0431699,0.02194787,0.02365203,0.02402746,0.02837466,0.02282378,0.02946461,0.02436282,0.02207207,0.03146633,0.09748344,0.03617571,0.02489019,0.02841379,0.02307406,0.02572707,0.02439024,0.025,0.02565332,0.02490229,0.02396386,0.0253078,0.02645503
2014-05,0.03738318,0.02129647,0.0413245,0.04598662,0.03925692,0.04142278,0.04093081,0.03830449,0.04390366,0.04117315,0.04534663,0.03807326,0.04498978,0.02524349,0.03983402,0.04120444,0.03538084,0.05221239,0.04076087,0.03174603,0.02612932,0.08378871,0.02715304,0.04245043,0.04095687,0.03070346,0.03256936,0.04264546,0.0393589,0.02635611,0.03572568,0.02935134,0.04623773,0.02954899,0.03020273,0.03473998,0.02038006,0.03306019,0.03051002,0.03699552,0.04568234,0.06942684,0.0493617,0.04860661,0.02820874,0.03402212,0.03448276,0.04173765,0.04943071,0.04307116,0.03962704,0.03654562,0.03713355,0.05995905,0.02448762,0.04103343,0.05908551,0.03412377,0.04418605,0.0317246,0.04254677,0.04044665,0.04420661,0.03472786,0.04041598,0.04040627
2014-04,-0.00465304,-0.00292665,-0.01002571,-0.00163465,-0.01088435,-0.00217486,-0.01047753,0.00018997,-0.01382153,-0.00796484,-0.01083698,-0.0098287,-0.01453697,-0.0075905,-0.01415246,-0.01269424,-0.00240038,-0.01339795,-0.00529801,-0.00340136,0.02614968,0.02969678,0.00898693,-0.00445324,-0.00668543,0.00038023,-0.01452689,-0.01020049,-0.01122047,0.0060957,-0.00867142,-0.01361316,-0.00861888,0.00640861,-0.00715421,-0.00145682,0.00935866,-0.02173322,-0.01354303,-0.01628311,0.00491308,0.07095442,-0.00288541,0.00536616,-0.00550585,0.01266086,-0.00809249,-0.00992282,-0.00869682,-0.0003659,-0.00302229,0.00068509,-0.00381922,0.0082232,-0.00156699,-0.01213682,0.03154206,-0.0091898,-0.02386117,-0.00477445,-0.01285422,-0.01013025,0.00194709,-0.00238284,-0.00851162,-0.00447857
2014-03,-0.03119516,-0.01926851,-0.03359684,-0.02896825,-0.03398693,-0.04243923,-0.02577118,-0.02840388,-0.03001172,-0.03046358,-0.03324468,-0.03150462,-0.03399482,-0.01952237,-0.03559322,-0.03097998,-0.02845149,-0.03587076,-0.03465033,-0.02734559,-0.00130605,-0.04526167,-0.01706212,-0.0358406,-0.03451777,-0.03172867,-0.02290076,-0.02993197,-0.03386944,-0.01971915,-0.03131524,-0.02550041,-0.03668615,-0.025571,-0.02522141,-0.03252195,-0.01303993,-0.02122579,-0.03754693,-0.0397351,-0.03922632,-0.00923566,-0.03289734,-0.04250152,-0.02855246,-0.03292099,-0.02660754,-0.03386243,-0.02793585,-0.03571429,-0.03339383,-0.03260394,-0.02293862,-0.02459243,-0.02053753,-0.031471,-0.09056502,-0.02960823,-0.02757158,-0.02907993,-0.03398876,-0.03449873,-0.02370191,-0.0323074,-0.03337017,-0.02983219
2014-02,0.00867679,0.00519993,0.00397812,0.02306758,0.00794702,0.01985636,0.00926291,0.00332779,0.01071684,0.00671501,0.00492942,0.00163532,0.00874585,0.00557157,0.00405111,0.01175214,-0.0087236,0.00833565,0.00744522,0.00237079,0.03006834,0.06008717,-0.00533476,0.01849628,0.02073972,0.00699558,0.00540332,0.00034083,0.00728248,0.00544629,0.01147343,0.00637296,0.00424757,0.01289181,0.01423002,0.00603865,0.01245847,0.00080278,0.02426564,0.01005657,0.02533753,0.08360977,-0.00278219,0.03275649,0.01081812,0.02001634,0.00337079,0.01290323,0.00572172,0.00636042,0.0069776,0.00440626,-0.00187032,0.04160475,0.01762115,0.00679056,0.07047076,0.0084049,0.05719844,0.0052927,0.00824801,0.00678363,0.00388932,0.0087007,0.00669942,0.01753645
2014-01,0.01065719,0.00572656,0.01048427,0.0084473,0.01298701,0.01223629,0.01914639,0.01586413,0.01165002,0.01211306,0.01281763,0.00900655,0.01388889,0.0051734,0.01251956,0.01374275,0.01242522,0.01854453,0.02223661,0.00999049,0.00376471,-0.00262123,0.02041372,-0.00118765,0.00068705,0.01596732,0.00076394,0.01200686,0.01329992,0.00941963,0.0066285,0.00384299,0.01301342,0.02568053,0.00368074,0.01192883,0.0160843,-0.00132802,0.01537148,0.00964563,-0.00584155,0.00065665,0.00884244,-0.02179837,0.00268456,0.03702146,0.00898876,0.01840823,0.0082698,0.01499464,0.01030548,0.02008929,0.01376721,-0.00517032,0.0093216,0.01076813,0.05171412,0.01047217,-0.01119691,0.01179893,0.01343241,0.01220657,0.01422013,0.01140979,0.01165658,0.00527093
2014-00,-0.01070455,-0.01164226,-0.01494732,-0.01229183,-0.01569653,-0.0125261,-0.01142407,-0.00540238,-0.01542777,-0.01537646,-0.01108156,-0.00783572,-0.01299827,-0.00721884,-0.01112313,-0.0154432,-0.01441441,-0.02393398,-0.02154626,-0.01501642,0.058,0.08458244,-0.0146941,-0.01032621,-0.0125,-0.00592154,-0.01132503,-0.01319797,-0.01293513,-0.02076535,-0.01072067,-0.00625,-0.00505459,-0.00610998,-0.01241406,-0.0145187,-0.0128591,-0.01384897,-0.00551549,-0.00845535,-0.01734311,0.16652051,-0.00161031,-0.00445236,-0.01056803,-0.00355425,-0.00225479,-0.00964372,-0.00919658,-0.00640569,-0.01306241,-0.00577649,-0.00683654,0.04878049,-0.00892402,-0.01275691,0.06876167,-0.00018376,-0.01566081,-0.00383142,-0.01489182,-0.01635945,-0.00235057,-0.00974026,-0.01388583,-0.01100956
2013-51,0.01044335,0.00857909,0.01369863,0.01865369,0.01262458,0.01528014,0.00801122,0.01390211,0.01549094,0.01050364,0.0151071,0.0084885,0.01251101,0.00982091,0.01383648,0.01183814,0.01650619,0.01515577,0.01295337,0.01144492,0.04251012,0.06478034,0.00324062,0.01889952,0.01546392,0.01634981,-0.00191424,0.01205649,0.01376503,0.0071706,0.01266968,0.01595598,0.00880065,0.00798969,0.01102941,0.01091571,0.00690608,0.01166799,0.01329901,0.00982031,0.01864717,0.12766604,0.02514427,0.02611367,0.01001335,0.01038796,0.00684151,0.01442569,0.00790155,0.00726744,0.01253687,0.01480301,0.00817096,0.06112224,0.00670795,0.01260807,0.01690507,0.01502065,0.0304013,0.00274415,0.01287554,0.01006083,0.01295129,0.00908213,0.01165397,0.00629987
