Week,AMJ,AMLP,AMU,CHIE,DDG,DIG,DUG,EMLP,ERX,ERY,FAN,FCG,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IXC,IYE,KOL,MLPA,MLPG,MLPI,MLPY,NLR,OIH,PBD,PBW,PSCE,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLP
2016-44,-0.03638545,-0.03024194,-0.03496503,-0.01354167,0.0171875,-0.02363583,0.0228291,-0.03573024,-0.03797898,0.03584273,-0.03231293,-0.02243313,-0.01831712,-0.01717791,-0.02911932,-0.06498599,-0.03912868,-0.01906158,-0.01277868,-0.05575758,-0.01661658,-0.01226652,-0.01568758,-0.01022437,-0.0042517,-0.03448276,-0.02475248,-0.0388521,-0.02833333,-0.01099415,-0.01289344,-0.02465483,-0.0358158,-0.01497006,-0.0302267,-0.01431222,-0.01750973,-0.02518566,-0.01611773,-0.02051377,-0.04112676,-0.01243582,-0.02389277,-0.01241748,-0.0176097,-0.0313253
2016-43,-0.02884615,-0.01560976,-0.02759044,-0.03323263,0.01115094,-0.02879291,0.02898225,-0.00796813,-0.02875399,0.02853845,-0.00929839,-0.03664495,-0.00505902,-0.03414352,-0.03322034,-0.10923582,-0.02099842,-0.00582242,-0.02553976,-0.02728351,-0.01828435,-0.04118874,-0.01271601,-0.01327067,0.00171233,-0.0235546,-0.02245581,-0.024245,-0.02070064,0.00189394,-0.04125178,-0.02025072,-0.03167668,-0.06557377,-0.02336904,-0.04103457,-0.04174229,-0.01336303,-0.01928375,-0.01664876,-0.03850267,-0.01672759,-0.05970149,-0.00863132,-0.03377826,-0.01416431
2016-42,0.01286048,0.00884086,0.01240695,0.01761658,-0.01424051,0.01993262,-0.02123424,0.00757576,0.03101534,-0.03170381,0.01284247,0.00524617,0.01231803,0.01211771,0.01836735,0.01135847,0.01262272,0.025,-0.00397772,-0.00473934,0.01237539,0.02136076,0.01285856,0.00973845,0.01659389,0.00867679,0.02083333,0.02412753,0.00630915,0.00787402,0.02489177,0.00580833,0.01831299,0.02830189,0.01719902,0.01337296,0.02291476,-0.00571066,0.01618578,0.01623084,0.0208111,0.0107095,0.02858684,0.01055901,0.01474604,0.01630695
2016-41,-0.01233141,-0.01072125,-0.01286765,0.0,0.02959309,-0.05290866,0.05492692,-0.00752879,-0.07594186,0.08155126,-0.01189465,-0.03020914,-0.01975851,-0.02876106,-0.03137255,-0.08361878,-0.01670926,-0.01294964,-0.01578117,-0.010551,-0.03469824,-0.02699949,-0.02245029,-0.02721638,-0.00887311,-0.0075188,-0.00482859,-0.01277139,0.0016129,-0.00095306,-0.02508711,-0.0179754,-0.0305794,-0.04244032,-0.03119093,-0.02985431,-0.03502627,-0.01653666,-0.02522154,-0.03101178,-0.01520713,-0.02730707,-0.03458957,-0.02676692,-0.03705637,-0.00384431
2016-40,-0.01775376,-0.01074219,-0.01658477,0.02068252,-0.01478817,0.003822,-0.00363059,-0.01761339,0.00186335,-0.00723316,-0.01998335,-0.00702028,0.0084317,0.0,0.002,-0.0198852,-0.01395349,0.01185185,0.00785546,-0.0117096,0.00016706,0.02621022,0.00821288,0.00192097,0.0411985,-0.01077586,-0.02299952,-0.01366354,-0.00645161,-0.02177986,0.03006967,-0.0094162,-0.00810811,0.00546448,0.00336862,-0.00024492,0.02575897,-0.00709658,-0.01554054,0.00158284,0.00320684,0.00242104,0.02227051,0.00076429,-0.00529661,-0.00338001
2016-39,0.01083172,0.00981354,0.0104551,0.0,-0.05321593,0.10610159,-0.1048124,0.00262812,0.14630682,-0.14561399,-0.00498753,0.0493624,0.05247642,0.0720339,0.05840957,0.14475558,0.01122047,0.00298063,0.05645382,-0.00698487,0.05743064,0.08562337,0.0496723,0.05217642,0.03222656,0.00969828,0.01606621,0.01761168,-0.00634921,-0.0270575,0.09383698,0.00376648,0.02656336,0.08884914,0.03539382,0.0812749,0.09262948,0.01309227,0.02551724,0.05582344,0.01888829,0.05419803,0.11244738,0.04869454,0.06679875,0.00578035
2016-38,0.03100159,0.02306921,0.03162555,0.0,0.00191058,0.0032826,-0.00838274,0.02005348,0.00599013,-0.01586282,0.01342282,0.00371901,0.00352941,0.0,0.00211416,0.01318629,0.01771497,0.0412844,0.0184182,0.01760563,0.00176367,0.01054482,0.00724638,0.00201323,0.05015353,0.02888889,0.027,0.03413121,0.02459016,0.02705828,0.0020008,0.01320755,0.03289847,0.01212856,-0.00735655,-0.00848806,0.01629328,0.02173228,0.0180681,0.00707635,0.0292656,0.00184971,0.01597052,0.00336,0.00169683,0.02078179
2016-37,-0.03420132,-0.029615,-0.03529412,-0.01248699,0.03652243,-0.074738,0.07768704,-0.0142159,-0.10909091,0.10992224,-0.0231405,-0.05570705,-0.04581448,-0.0520595,-0.04065041,-0.16099502,-0.02627451,-0.0310192,0.0133953,-0.04104903,-0.03824674,-0.03908886,-0.04238411,-0.03815317,0.0,-0.03695652,-0.03338243,-0.03378086,-0.04313099,0.00046587,-0.0375911,-0.01872659,-0.04407713,-0.04794916,-0.03285714,-0.05671792,-0.04003906,-0.00942211,-0.01521438,-0.04321537,-0.05140187,-0.03887161,-0.04222874,-0.03591799,-0.05347594,-0.02714493
2016-36,-0.01794578,-0.01359223,-0.01702128,0.0230608,0.00475624,-0.01759692,0.01318392,-0.01150952,-0.01929159,0.00752086,-0.0122449,-0.00039154,-0.0039548,-0.00228571,-0.00815772,-0.00784077,-0.01962308,-0.04532578,-0.01264822,-0.02130045,0.00256849,-0.02170284,-0.01056454,-0.00884956,-0.0406746,-0.01178992,-0.00920097,-0.02280405,-0.01716069,-0.02027335,-0.02835539,-0.0174954,-0.03320836,-0.00979827,0.00777832,-0.01717272,-0.01924928,-0.0206854,-0.03118644,0.0070448,-0.02829712,-0.00866474,-0.02655889,-0.00603528,-0.00081081,-0.00819277
2016-35,0.00618716,0.0,0.00430504,-0.00209205,0.01106282,-0.02299169,0.02153578,-0.00536673,-0.03577132,0.03480112,0.0108969,-0.00671406,-0.0011409,-0.00631096,-0.00756014,-0.02182417,0.00353913,0.06408346,-0.0056619,0.00928074,-0.01386511,-0.02311502,-0.00631859,-0.01082431,0.02878465,0.00539957,0.00245942,0.0077187,-0.01104101,0.0088331,-0.02613891,0.01329535,0.0125068,-0.00861079,-0.01267057,-0.00428104,-0.02099237,0.01251173,-0.00407056,-0.01538462,0.00255232,-0.01104664,-0.0234957,-0.01102998,-0.0062585,0.011846
2016-34,-0.00540541,-0.0058651,-0.00675261,-0.00312826,0.00078585,-0.00944969,0.00909879,-0.01372289,-0.01411161,0.01249702,-0.00167504,0.00439824,0.00682594,0.00057703,-0.00275672,0.0172966,-0.00448256,-0.01459854,-0.00640342,-0.00692841,0.00363888,-0.01523395,-0.00763612,-0.00472879,-0.00321888,-0.00215285,-0.01841978,-0.00214316,-0.01104101,-0.00485774,-0.01549244,-0.00378788,-0.00757576,0.00705467,0.00944804,0.00510986,-0.03081232,0.00313972,-0.00203252,0.0,-0.00808489,-0.00346911,-0.01529745,-0.00311818,0.00998336,-0.01188119
2016-33,-0.00266972,0.0,-0.00243161,0.03715499,-0.01448708,0.02976692,-0.03121659,0.00220556,0.05239031,-0.05520262,0.00507185,0.02057281,0.00395928,0.02451839,0.01507882,0.05851642,0.00492223,0.0057971,0.00838291,0.01276102,0.02073171,0.02367991,0.01298701,0.01480861,-0.03215768,-0.00213447,0.00978953,-0.00084602,-0.003125,-0.00483203,0.02578269,0.00759734,-0.00749866,0.02051583,0.01736111,0.02424088,0.00732601,0.00157431,-0.01070234,0.02703697,-0.00691358,0.01665354,0.02028169,0.0167659,0.02250625,0.00345679
2016-32,-0.00342727,-0.00097087,-0.00363416,0.0,-0.00038775,0.00257363,-0.00460829,0.00666075,0.01116751,-0.01450409,0.0042735,0.01871102,0.0116144,0.01133652,-0.01578586,0.05225653,-0.00574144,0.01632047,0.01045968,-0.01965318,0.0076363,-0.02317971,0.00913088,0.00112803,-0.01644399,-0.00213675,-0.00442478,-0.00084638,-0.00315956,0.00367394,-0.02315325,-0.01225259,-0.02992126,0.00121286,0.00658228,-0.00339603,-0.05709188,0.00574896,-0.01786896,-0.00037265,-0.03200776,0.00159218,-0.03585434,0.00396448,0.00886474,-0.00346706
2016-31,0.03012287,0.01894317,0.02902208,0.0010627,-0.04026354,0.07008171,-0.06891969,0.01041667,0.10955166,-0.1041767,0.00687285,0.0505992,0.02458034,0.06338939,0.05235988,0.15267395,0.0134161,-0.01601164,-0.01268266,0.00823529,0.05935115,0.04468458,0.0288225,0.03555556,0.02010582,0.02888889,0.00446872,0.03222958,0.03150912,-0.02144772,0.04805041,0.00858779,0.0,0.07506702,0.05923913,0.07643678,0.05068226,0.00906149,-0.00066181,0.04759072,0.01491054,0.03944371,0.05616606,0.03630308,0.06993444,0.031639
2016-30,-0.00306162,-0.00292969,-0.0006105,-0.01465969,0.01215805,0.00117302,0.00020251,0.00089206,0.01677972,-0.02050551,0.01829268,0.02213542,-0.00407213,0.03125,0.01004304,0.06529851,0.0104691,0.03225806,0.02270179,-0.00117925,0.03050398,0.01252847,-0.0020436,0.0,0.03264418,-0.00323276,-0.00983284,-0.00299145,-0.01743265,-0.00534998,0.00991231,0.00577478,-0.01265823,0.02027469,0.0331702,0.0303288,-0.00186047,0.01589404,0.02160702,0.01643147,-0.01776024,0.00325279,0.00409836,0.00631988,0.02824685,0.02447917
2016-29,0.0022805,0.00292683,0.00363857,0.0,0.0172888,-0.02897758,0.02836726,-0.001766,-0.04255319,0.04238112,0.00611354,-0.01376147,-0.01292861,-0.0199637,-0.0307377,-0.03746466,0.0,0.01174743,-0.00953449,0.01190476,-0.02193221,-0.0288721,-0.01217506,-0.01382743,-0.00756757,0.00214362,-0.00048614,0.00254885,0.00966184,0.00133958,-0.0352138,0.0,-0.00475939,-0.02466091,-0.02454308,-0.0311253,-0.04249783,0.00297128,0.00203943,-0.02164662,-0.00593765,-0.015569,-0.0423913,-0.01393892,-0.0239486,0.0041301
2016-28,0.01985981,0.01284585,0.01861042,0.01595745,-0.01774691,0.04039829,-0.04148517,0.01622352,0.06177076,-0.06398313,0.00879507,0.0200341,0.01478953,0.01537515,0.02754237,0.05950289,0.00635506,0.02587519,0.01977644,-0.00356718,0.01679277,0.0287068,0.01877305,0.02059819,0.05040092,0.01533406,0.00686611,0.02225131,0.02644628,-0.00312361,0.0282318,0.00389484,0.0,0.008125,0.00210305,0.02234332,0.01943463,0.0172181,0.00693481,0.02805344,-0.01730959,0.02024477,0.02977528,0.02047345,0.01854067,0.0179799
2016-27,0.00704225,0.0029703,0.00497822,-0.00865801,-0.01633739,0.01418234,-0.0156759,-0.00045065,0.01966292,-0.02370947,0.00720721,0.0177643,0.00631458,0.0124533,0.0,0.05481248,0.01899274,0.04032258,0.03779244,0.02466091,0.00388673,0.01314685,0.00506757,0.00768355,0.03610108,0.00219298,0.01203008,0.00348888,0.00165837,0.00629072,0.01714499,0.02224469,0.02115813,0.01253918,-0.00369588,0.02076987,0.00705467,0.01918382,0.02890173,0.01057286,0.03964528,0.00877396,0.01122334,0.00726392,0.00630252,0.02037534
2016-26,0.04674797,0.04634398,0.04786546,0.07424072,-0.05698529,0.13087038,-0.11850467,0.04795487,0.19010212,-0.1700503,0.07203791,0.07097934,0.07000604,0.08701384,0.08916728,0.22479722,0.08146822,0.09816972,0.08814204,0.07631579,0.07763615,0.09812537,0.07259786,0.06466924,0.09702458,0.05142857,0.06185031,0.04947798,0.04273504,0.05151729,0.10086005,0.07120085,0.09205776,0.11807872,0.0715847,0.09424689,0.11296296,0.05784526,0.0839107,0.08005618,0.08685969,0.06608988,0.11406619,0.06127245,0.07852914,0.08081958
2016-25,0.0035517,0.00600601,0.00439147,-0.00891862,0.01726122,-0.03230417,0.027164,0.00139405,-0.04490915,0.03099644,-0.04192685,-0.0260833,-0.03398618,-0.0273224,-0.02726653,-0.08296227,-0.06666667,-0.12751678,-0.03811463,-0.03379224,-0.02095754,-0.01659412,-0.02375297,-0.0153148,-0.0139417,0.00110865,0.004004,0.00263852,0.0237691,-0.01048218,-0.01924473,-0.03972195,-0.03922652,-0.02300242,-0.01494075,-0.02893549,-0.02025316,-0.04915311,-0.04609929,-0.01685606,-0.03954214,-0.0161475,-0.0199892,-0.0102927,-0.02897303,-0.00862534
2016-24,0.00520208,0.00607287,0.00829082,-0.06073298,0.00417457,0.00379341,-0.00494756,0.00140515,0.00317684,-0.00731713,0.01642336,0.00256849,-0.02611724,-0.00309598,0.00555942,0.00540673,0.00632111,-0.00699301,-0.00290107,0.01043025,0.00184264,0.00190684,0.00485774,0.00258102,0.02393617,0.00112233,0.01013685,0.00312361,-0.00851789,-0.01128512,0.00181818,0.00101215,0.00112994,0.00676923,-0.00778412,-0.00053807,0.00764007,0.00612037,-0.00645624,0.00754498,0.01014957,0.00278132,0.00216802,0.00227642,0.00440012,0.01101322
2016-23,-0.02280634,-0.01671583,-0.021565,0.02688172,0.00838734,-0.01568292,0.01129488,-0.00648448,-0.02646759,0.01763417,-0.00354925,-0.02864259,0.00349243,-0.02826218,-0.03309067,-0.09050577,-0.03644373,-0.07134071,-0.02568398,-0.04704463,-0.02001072,-0.0159109,-0.00617496,-0.00878436,-0.02067183,-0.02277657,-0.01170732,-0.01855848,-0.03921569,0.01109827,-0.01282051,-0.04459203,-0.0361186,-0.01978417,-0.02871287,-0.03414382,-0.01972062,-0.02472349,-0.02835408,-0.02309425,-0.0546798,-0.00857241,-0.01271186,-0.00947487,-0.03645541,-0.03500522
2016-22,0.02554745,0.0308642,0.02318094,0.01777778,0.00337079,-0.00826934,0.00699572,0.02059387,-0.01142857,0.00953139,0.02293578,-0.0017043,0.0005872,-0.00246305,-0.00343879,-0.00023929,0.01165644,0.02918782,-0.00538854,0.02258469,-0.00272826,-0.00764223,0.00315457,-0.0037518,0.05710306,0.02497162,0.01212121,0.02899864,0.02920962,0.01820331,-0.00795153,0.0146771,-0.01034858,0.01156812,0.00656897,-0.00107239,-0.01911381,0.01801201,-0.00836237,-0.00309358,-0.02199413,-0.00175193,-0.01025057,-0.00490036,0.0020202,0.04590708
2016-21,-0.00806777,-0.01117886,-0.00898012,0.03099885,-0.01113173,0.03386755,-0.03522727,0.01020904,0.05304154,-0.0509653,0.03444976,0.02228047,0.01668653,0.02134338,0.0248051,0.06733488,0.01564782,-0.05791962,0.040732,0.01149425,0.01756982,0.033099,0.02124646,0.01782063,0.03623188,-0.00677201,-0.00152053,-0.00987433,-0.02033898,0.01099426,0.03850688,0.01191658,0.01328168,0.00130719,0.02076843,0.02535832,0.03420342,0.03431709,0.02367288,0.02389011,0.00641026,0.01836058,0.03730018,0.01721284,0.02594691,0.00446429
2016-20,0.01592487,0.01331967,0.01363636,-0.00570776,0.00557828,0.00030102,0.00018997,-0.002886,0.00295203,-0.00628814,-0.0038059,0.00528169,-0.0052879,0.00063012,-0.00070225,0.02049934,-0.00042034,0.03959132,-0.01454334,-0.01387137,0.00351722,-0.00811124,-0.00629811,0.0,-0.01849218,0.01475596,0.03322949,0.01540553,0.02065404,-0.01968135,-0.00583431,0.0020202,0.00563698,-0.00895141,0.00103734,-0.00518984,-0.01848592,-0.00752394,0.01404287,0.00219298,0.00960566,-0.00141593,-0.00988372,0.00099157,0.00358423,0.00675676
2016-19,0.02008547,0.01937567,0.01768707,0.0103211,-0.011486,0.02033037,-0.02279253,0.01633663,0.02828685,-0.03319617,-0.00760456,0.0318854,0.01273499,0.03197868,0.00867679,0.09445958,-0.00757576,-0.0127551,-0.00406504,-0.00760456,0.02414992,-0.00356718,0.00827041,0.01049161,-0.01282051,0.0215311,0.01074114,0.01946819,0.02909091,0.01108752,-0.00279441,-0.00805639,-0.03642384,0.02593857,0.0211039,0.02954809,-0.00537153,0.01217391,-0.01904762,0.01418586,-0.03033317,0.01191924,-0.00240096,0.0103583,0.0301697,0.01772441
2016-18,-0.00335993,-0.0042328,0.00066979,0.0,0.02992424,-0.06657061,0.07078076,-0.00488998,-0.0948603,0.09819121,-0.01955307,-0.04722704,-0.04568818,-0.04681648,-0.05242203,-0.13893696,-0.0431467,0.03537415,-0.01796407,-0.03015682,-0.05894962,-0.06048495,-0.03618983,-0.03424658,-0.05739796,-0.00586854,-0.00104767,-0.0041919,0.02727273,-0.01216659,-0.06241033,-0.03554275,-0.05891473,-0.07655502,-0.06197323,-0.035432,-0.05972559,-0.02856183,-0.05563187,-0.04470453,-0.05944216,-0.03626108,-0.05150215,-0.03206997,-0.05982659,0.01131222
2016-17,0.01517067,0.01492537,0.0188172,-0.03266596,-0.01668521,0.0357462,-0.03671295,0.01940299,0.05135624,-0.05809559,0.01812977,0.03612846,0.01981352,0.02591656,0.02887844,0.10434549,0.0019988,-0.02645503,0.03567217,0.00236128,0.01314368,0.0517146,0.02015989,0.0188734,0.01965924,0.02251185,0.01902748,0.01786554,0.04672897,0.01193887,0.05180768,0.00193611,-0.00718317,0.01813785,0.00642928,0.03873141,0.05798319,0.00034118,-0.02088949,0.03325462,-0.00494382,0.02026473,0.05589715,0.01828967,0.0249853,0.0224525
2016-16,0.0713967,0.06966292,0.07489301,-0.03261978,-0.04391649,0.0773325,-0.07522044,0.01455093,0.11684252,-0.11005302,-0.00664767,0.06229661,0.03732691,0.06453759,0.06359189,0.20205066,-0.0035538,0.08415147,0.04542773,0.00467836,0.05316172,0.06146369,0.0359175,0.03960691,0.03466667,0.07393484,0.07026419,0.0719603,0.12195122,-0.01675978,0.06086287,-0.00095785,0.02681795,0.0862069,0.05662338,0.06176471,0.06157849,0.02663438,0.01617251,0.05786138,0.0314781,0.04405021,0.07130435,0.03787623,0.06479482,0.0797057
2016-15,0.01160093,0.01413428,0.01258327,0.06746464,-0.02155023,0.04918589,-0.04952791,0.01449275,0.06724891,-0.07167178,0.01949318,0.04027505,0.03155941,0.03644008,0.030837,0.10136794,0.01090468,0.03230543,0.02293301,0.02035928,0.02899687,0.03843826,0.03038162,0.02325581,0.06231884,0.01973684,0.01642229,0.01925078,0.04025424,0.00869157,0.0328201,0.01573255,0.01483051,0.02006689,0.0295858,0.02897657,0.03856749,-0.00242131,0.0180681,0.03976659,0.02913085,0.02579914,0.0379902,0.02303904,0.0385747,0.01489758
2016-14,0.04096386,0.04814815,0.03683807,-0.04535637,-0.03106009,0.0546293,-0.0568914,0.0094093,0.08818011,-0.09044454,-0.00775946,0.06485356,0.02572347,0.06146927,0.03555219,0.19035639,-0.0333857,-0.01319648,-0.00452216,-0.01304864,0.0511352,0.0266915,0.0254656,0.02858958,0.00301205,0.04702628,0.05308642,0.04187058,0.05168539,-0.01145127,0.02791667,-0.01277014,-0.00266241,0.04455446,0.05779037,0.06503797,0.0217597,-0.01273666,-0.00208623,0.04152561,0.01213003,0.03332469,0.02007528,0.02901424,0.06502086,0.04943968
2016-13,0.01779702,0.01972873,0.01763804,0.02547065,0.00204848,-0.01552259,0.01388216,0.00732601,-0.02636282,0.02406359,0.04919679,0.01782905,-0.00690521,0.00222058,-0.01036269,0.04838031,0.02712477,0.06427504,0.09274325,0.02145411,-0.00221819,-0.01146997,-0.00823662,-0.007201,0.01049475,0.0221914,0.02782931,0.02339499,0.025,0.00991736,-0.01337657,0.021,0.01486989,0.02175439,0.00507901,-0.00931877,-0.02005469,0.01429069,0.022567,-0.00621946,0.01495417,-0.00740646,-0.013382,-0.00745739,0.01111111,0.00713822
2016-12,-0.023245,-0.03427896,-0.02444444,-0.01430143,0.02178496,-0.04260898,0.04117248,-0.00569948,-0.06674907,0.06432249,-0.03228963,-0.03988036,-0.03080715,-0.03262411,-0.03622159,-0.11992754,-0.03993826,0.00151515,-0.01710446,-0.03488372,-0.03059051,-0.04633094,-0.0226774,-0.02197132,-0.03628447,-0.0331565,-0.0300885,-0.03136435,-0.04516129,-0.00610185,-0.04004666,-0.02821012,-0.03852002,-0.0663199,-0.03177167,-0.02303861,-0.04268293,-0.01931701,-0.03731343,-0.03971963,-0.08747253,-0.02454748,-0.04861111,-0.0226135,-0.03359947,-0.02939337
2016-11,0.05298329,0.05218447,0.05007587,-0.0010989,-0.02260274,0.06178806,-0.06081515,0.02413431,0.09634255,-0.09400504,0.02421796,-0.00489237,0.02967172,0.05239852,0.03761062,-0.02380952,0.03205894,-0.01589595,0.0095326,0.0212766,0.04496874,0.01329394,0.03034845,0.0297619,0.01762115,0.04918033,0.05315822,0.04820568,0.08486239,0.02318356,0.01269841,0.01688183,0.00563525,0.0334015,0.04643262,0.03193548,0.01149425,0.02536998,0.02002762,0.04227213,-0.00526316,0.03276807,0.01005917,0.03213778,0.05715288,0.05335068
2016-10,-0.04409091,-0.04624277,-0.04423495,0.11383109,-0.00412088,-0.01012487,-0.00129765,-0.00261233,-0.00865801,-0.01728373,0.01230769,-0.07379585,-0.00686213,0.00073099,-0.01575931,-0.28893905,0.01720996,0.00288184,0.00466853,0.00719424,0.00059952,-0.0193127,-0.00444444,-0.00341297,-0.02148997,-0.04188482,-0.03640777,-0.04292284,-0.02227171,0.00095808,-0.02096037,0.0160804,0.00256148,-0.03315995,0.0233087,0.0165102,-0.03355705,0.00353607,0.02118644,-0.01098664,-0.00523104,-0.0076537,-0.0352152,-0.00052891,-0.00991453,-0.06038201
2016-09,0.05935162,0.05703422,0.05384006,0.0,-0.07113885,0.14801298,-0.13496195,0.03003823,0.23869491,-0.20353865,0.05280172,0.2775,0.08304498,0.13390558,0.15954664,0.97619048,0.0223382,0.10247934,0.05317041,0.06443299,0.1344186,0.12578202,0.07626775,0.07508532,0.14089347,0.05865522,0.07300737,0.06103024,0.07038835,0.03818675,0.13256739,0.03653445,0.02263158,0.2083682,0.12632275,0.08282539,0.17540323,0.03711871,0.0166065,0.14550063,0.02844037,0.08679826,0.18771567,0.07758118,0.17718345,0.12045617
2016-08,-0.01197605,-0.01649746,-0.00954654,-0.01433692,0.01306565,-0.03092385,0.02769231,-0.00329308,-0.05669291,0.04651229,-0.01502146,-0.03152885,-0.00881356,-0.0143339,-0.00087796,-0.13235294,0.01970021,0.01202749,0.0222372,0.00911458,-0.00551217,-0.00853578,-0.01588562,-0.01528747,-0.045,-0.01151079,0.01355014,-0.01291409,0.00735294,0.00122911,-0.01351351,-0.00210526,0.03884573,-0.03416667,-0.01229773,0.00180245,-0.00203046,0.00036914,0.02925731,-0.01590853,0.03566265,-0.01449474,0.0,-0.01756042,-0.01151316,-0.02274343
2016-07,0.03804348,0.04943503,0.03367876,0.00625782,-0.01562979,0.03082049,-0.03499292,0.0305828,0.05035545,-0.05884541,-0.00107875,-0.02373707,0.01198027,0.00528634,0.00549451,-0.11881188,0.01721055,-0.01535836,0.02696948,0.02018843,0.00095946,0.02965806,0.01736255,0.01554941,0.03057554,0.04100946,0.02394775,0.05344935,0.02337662,0.0117765,0.02875696,0.02420242,0.01027984,0.02986425,-0.03452769,0.01975684,0.02823018,0.02099237,0.0155159,0.00810034,0.00943396,0.01680912,0.03576865,0.01753695,-0.01402465,-0.01769912
2016-06,-0.0220339,-0.01772526,-0.01983769,0.01048493,0.01442603,-0.01712615,0.01211889,-0.02961276,-0.02440476,0.0123323,-0.01216814,-0.0513544,-0.01482004,-0.03738318,-0.04573439,-0.17120623,-0.00891225,-0.02313167,-0.05046664,-0.04021448,-0.01864967,-0.04613297,-0.00871008,-0.00658579,-0.01096892,-0.03079417,-0.09217264,-0.02572347,-0.05774278,-0.01733961,-0.03642987,-0.00789177,-0.03190883,-0.09771987,-0.03146633,-0.01802478,-0.0443038,0.00593589,-0.03649068,-0.03597669,-0.09657469,-0.00854944,-0.08439716,-0.0067207,-0.04255319,-0.07178751
2016-05,-0.02776376,-0.02340702,-0.02570281,-0.02628285,0.0199005,-0.03334673,0.0225072,0.01352113,-0.07379273,0.05071297,-0.02286902,-0.0351706,-0.00890411,-0.02367347,-0.03209877,-0.12121212,-0.04164038,-0.11111111,-0.00652473,-0.04331683,-0.06937541,-0.00860927,-0.00819336,-0.01666667,0.0455408,-0.00443787,-0.01074547,-0.02784091,-0.00236407,-0.00172882,0.0,-0.03858186,-0.03249867,-0.01212121,-0.07666291,-0.07468311,0.00310881,-0.01143293,-0.04646176,-0.01527643,-0.04342218,-0.01620564,0.00624566,-0.02267922,-0.0448263,-0.04583602
2016-04,0.09100758,0.08599168,0.08856406,0.05534106,-0.08532718,0.19198895,-0.1732195,0.0769697,0.30033445,-0.25251898,0.0536105,0.22093731,0.06939372,0.16605166,0.14063927,0.73777778,0.0443066,0.0762987,0.02108538,0.05797101,0.12962521,0.12714026,0.09427313,0.09495982,0.09034908,0.08031496,0.06111111,0.08545455,0.06112469,0.04481865,0.12419911,0.03336921,0.0523094,0.16452442,0.11077111,0.11356822,0.12613636,0.03843106,0.03949329,0.12800641,0.06306715,0.09602401,0.1420932,0.09542538,0.16080402,0.10320781
2016-03,0.06797753,0.07482014,0.06523682,0.01797176,-0.05022831,0.08575318,-0.09313725,0.04313001,0.13695937,-0.15124573,0.00217865,0.21080369,0.04172876,0.11015326,0.09287054,0.68292683,0.0151349,-0.03703704,0.02625044,0.01045752,0.07683073,0.04555315,0.04740806,0.04471101,0.05042017,0.06199021,0.05298013,0.07192429,0.13821138,-0.00892402,0.03939689,0.01722282,0.05868946,0.09115044,0.08106436,0.05347794,0.03786192,0.01263823,0.05226749,0.09267891,0.05547786,0.04650815,0.05530303,0.04820025,0.1089578,0.14119472
2016-02,-0.04876823,-0.05619413,-0.0496,-0.04884005,0.00413589,-0.0132422,-0.00139779,-0.03395785,-0.03721205,0.00572234,-0.04421053,-0.06942889,-0.00515844,-0.0425155,-0.06560135,-0.21965318,-0.06282397,-0.03617945,-0.05719064,-0.08052885,-0.04656809,-0.03688663,-0.00950735,-0.00459526,-0.04790419,-0.05109489,-0.0208741,-0.05661435,-0.08624709,-0.0156724,-0.03696942,-0.04383282,-0.07242628,-0.04563336,-0.05667789,-0.03657695,-0.03846154,-0.03975535,-0.06638418,-0.04844027,-0.10629599,-0.00464509,-0.03755216,-0.00902527,-0.05189775,-0.09729381
2016-01,-0.08940972,-0.09606987,-0.09215956,-0.06195652,0.05684008,-0.13583304,0.14789518,-0.03396437,-0.20641195,0.23234847,-0.04004004,-0.11121452,-0.06442953,-0.09153846,-0.09386548,-0.32866044,-0.0620915,-0.09920635,-0.04441624,-0.06444444,-0.08336603,-0.11287478,-0.07387033,-0.06922086,-0.07608696,-0.10099751,-0.10227904,-0.09649544,-0.06938776,-0.00859237,-0.10876494,-0.05932203,-0.09445209,-0.13656958,-0.07731177,-0.07226683,-0.12081129,-0.05788352,-0.07522698,-0.09184128,-0.11293706,-0.07140034,-0.13604651,-0.07059467,-0.09069374,-0.06846951
2016-00,0.02294197,0.02831257,0.02145923,-0.01181525,-0.00193611,-0.00909091,0.0078851,-0.00055866,-0.00872981,0.0037556,-0.01077375,0.02060374,-0.01711652,0.00851393,0.00224551,0.03020134,0.00057002,-0.01842105,-0.00401235,0.00220751,0.00294695,-0.00355345,-0.00892511,-0.00384246,-0.01060071,0.0233463,0.04188181,0.02744511,0.02505219,-0.00447984,-0.00520416,-0.00184843,-0.0142159,-0.00325733,-0.00151515,0.0036889,0.00355872,-0.00313043,-0.00064061,0.00683683,-0.01725328,-0.00419727,-0.00059032,-0.0021838,0.01065658,0.01522248
